Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Buyer_Aggression,Avg_Trade_Size,Taker_Price_Premium,EMA_9,EMA_21,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ATRr_14,Return_Lag_1,Return_Lag_2,Return_Lag_3,Rolling_Vol_14,Hour,DayOfWeek,Target
2019-11-06 20:00:00,9292.96,9307.17,9272.52,9293.01,814.075966,2019-11-06 20:59:59.999,7563290.90911075,11996,376.988293,3502887.75177758,0.4630873637657545,0.06786228459486496,-1.2420145745745685,9312.950497649985,9324.448508669317,43.360978070870836,-6.807995655071863,-7.98145929969937,1.1734636446275069,53.76028519218146,-0.0011446505054195644,0.0010877938980249358,-0.002746887218819438,0.0020076006617078222,20.0,2.0,1
2019-11-07 01:00:00,9341.24,9375.0,9301.93,9323.16,1674.698026,2019-11-07 01:59:59.999,15644811.13585525,19480,857.4251,8011347.75923798,0.5119878847937449,0.08597012453798768,20.33572835922314,9325.860028669947,9327.381628968036,49.09777262236783,-1.133827146501062,0.10257194104007361,-1.2363990875411357,50.66505375338511,0.00019059754471828505,0.0002034882164256846,0.001826154785394607,0.0018530051429756652,1.0,3.0,0
2019-11-07 06:00:00,9304.62,9308.07,9279.27,9287.1,979.306061,2019-11-07 06:59:59.999,9100449.48179298,13221,519.069163,4823577.25150456,0.5300377314830077,0.07407201126994932,5.644773406158492,9305.604905394568,9315.568934665438,42.36761127143298,-8.307037321696043,-3.571510285592633,-4.73552703610341,47.101621967884604,0.0011254584952211655,-0.0006559076310014289,0.00032590948106192563,0.0017052513436348704,6.0,3.0,0
2019-11-07 08:00:00,9258.96,9273.12,9232.3,9255.54,2028.488411,2019-11-07 08:59:59.999,18765469.10293656,16219,1033.494464,9560783.28583384,0.5094899524175788,0.12506864856033048,-4.611602347898952,9288.127139452525,9305.432507987964,36.53560413675039,-14.47075798946753,-6.676237881324592,-7.794520108142937,49.166602615165914,-0.003031086130223626,-0.0018646991493318499,0.0011254584952211655,0.001694239669307538,8.0,3.0,0
2019-11-07 12:00:00,9197.53,9214.22,9119.0,9180.05,2649.538349,2019-11-07 12:59:59.999,24306114.68713407,25662,1177.997924,10810197.28166669,0.444604972200008,0.10324753912399656,-3.295897616122602,9235.334972319755,9272.338961128311,25.807219405729402,-32.102874024514676,-13.116160132296635,-18.98671389221804,52.8570641735671,-0.0011826672458731258,-0.001955335116691548,-0.0031872802667375355,0.0013701902956138065,12.0,3.0,1
2019-11-07 13:00:00,9180.98,9232.2,9165.01,9202.82,2056.961066,2019-11-07 13:59:59.999,18934627.44464209,18475,1018.514526,9376357.93004596,0.4951549851065582,0.11133754078484438,3.0947814706378267,9228.831977855805,9266.019055571192,33.07100102037874,-33.34387911325939,-11.485732176833078,-21.858146936426312,53.880845304026636,-0.0018549305162166574,-0.0011826672458731258,-0.001955335116691548,0.0016562015787841024,13.0,3.0,1
2019-11-07 14:00:00,9202.82,9240.0,9184.86,9223.6,1728.328646,2019-11-07 14:59:59.999,15924669.64951921,17732,864.89509,7969488.6188058,0.5004228171544175,0.09746947022332506,-9.200807601069755,9227.785582284645,9262.162777791993,38.945687227301335,-32.27852550343596,-8.336302853607712,-23.942222649828246,53.97078492516755,0.0024803786471752076,-0.0018549305162166574,-0.0011826672458731258,0.0018553127043662414,14.0,3.0,0
2019-11-07 20:00:00,9201.09,9217.99,9185.14,9196.61,686.545061,2019-11-07 20:59:59.999,6317257.8130164,10692,353.707249,3254468.66867365,0.515198883646182,0.064211098110737,4.4133826834859065,9208.796832962427,9236.033140378451,37.87479123757525,-29.927165686311128,-0.5839921737480687,-29.34317351256306,46.912338237557286,-0.0014151962119626216,0.0016196761299958062,-0.0010771731588429256,0.0020378148029234883,20.0,3.0,1
2019-11-08 06:00:00,9208.13,9214.17,9171.0,9191.25,986.17386,2019-11-08 06:59:59.999,9065822.22678804,12926,490.652448,4510811.69129378,0.4975313866056032,0.07629381556552685,2.246760651603836,9214.6004612803,9225.000651713039,39.46453609290275,-14.54812154737374,2.9505817068770206,-17.49870325425076,46.55195327232643,-0.0017412007563274434,-0.0017813891372058244,0.00024898026344266633,0.001625941544533287,6.0,4.0,0
2019-11-08 07:00:00,9191.0,9206.89,9110.0,9144.4,3038.871985,2019-11-08 07:59:59.999,27831422.35152719,24170,1437.324655,13165858.01195666,0.4729796655123002,0.12572908502275548,15.575073242351209,9200.560369024242,9217.673319739126,31.7841747865383,-19.2120262999033,-1.3706584365220316,-17.84136786338127,50.14752803858879,-0.0017605289623847664,-0.0017412007563274434,-0.0017813891372058244,0.0020924583908135327,7.0,4.0,0
2019-11-08 08:00:00,9144.42,9158.75,9061.88,9085.63,4801.739144,2019-11-08 08:59:59.999,43700870.10735711,37258,2325.953325,21169639.9085637,0.48439810144755335,0.12887807032046808,15.85956173215709,9177.574295219394,9205.669381581023,25.167431045856645,-27.335347387499496,-7.5951836192945805,-19.740163768204916,53.484847464403934,-0.0050972392220862695,-0.0017605289623847664,-0.0017412007563274434,0.0025437781025954903,8.0,4.0,0
2019-11-08 09:00:00,9086.07,9086.4,8955.0,9045.44,7062.472605,2019-11-08 09:59:59.999,63691250.83849909,49207,3288.578409,29652758.60439791,0.4656412269368371,0.14352577082528908,-28.547313711640527,9151.147436175515,9191.103074164566,21.82184742901823,-36.59429869672749,-13.483307942818058,-23.110990753909434,59.05021550266077,-0.006426884213289075,-0.0050972392220862695,-0.0017605289623847664,0.0027035230897808206,9.0,4.0,0
2019-11-08 12:00:00,9026.27,9035.0,8983.0,9011.76,2046.659029,2019-11-08 12:59:59.999,18441270.5513236,22208,934.187671,8419669.29312446,0.4564451908027129,0.09215863783321325,1.0642477356122981,9087.287327321865,9148.781918981642,19.37153174121795,-56.32005910994121,-19.30494384244996,-37.015115267491254,57.285260007050184,1.5510523336370596e-05,-0.0021347773021546113,-0.004423468708278699,0.0023596562355980883,12.0,4.0,0
2019-11-08 13:00:00,9010.83,9012.16,8760.0,8810.59,9412.196743,2019-11-08 13:59:59.999,83380585.09945671,72337,3852.776267,34142843.87835139,0.4093386881086364,0.13011593987862366,51.29076135992,9031.947861857492,9118.037199074219,10.806742429026214,-75.88490816066587,-31.095834314539694,-44.78907384612618,71.20488429226089,-0.0016075300207062382,1.5510523336370596e-05,-0.0021347773021546113,0.0059898763880481196,13.0,4.0,0
2019-11-08 14:00:00,8808.83,8853.0,8696.0,8772.08,7896.374426,2019-11-08 14:59:59.999,69248286.59448874,51128,3670.07837,32183211.25196324,0.46478018543747307,0.15444324882647473,-2.9998857889131614,8979.974289485996,9086.586544612926,9.904010506992293,-93.42073111310856,-38.905325813585904,-54.515405299522655,77.33310684281368,-0.022323053432403928,-0.0016075300207062382,1.5510523336370596e-05,0.005967574181810292,14.0,4.0,1
2019-11-08 15:00:00,8771.96,8824.0,8728.0,8821.14,3392.407926,2019-11-08 15:59:59.999,29753828.55027194,32219,1740.377566,15266247.84671885,0.5130213122842467,0.10529215450510568,-49.337751476386984,8948.207431588797,9062.455040557204,19.167769945748123,-102.18138178965819,-38.132781192108425,-64.04860059754976,78.66645635404127,-0.004370876411227909,-0.022323053432403928,-0.0016075300207062382,0.006304404116228627,15.0,4.0,0
2019-11-08 17:00:00,8764.21,8798.45,8757.5,8779.21,1458.587395,2019-11-08 17:59:59.999,12802782.09477686,16348,821.56592,7211028.35911438,0.5632613601463353,0.08922115212870076,-2.034385030015983,8884.96835621683,9012.057140956367,19.583411631386745,-117.96771664325934,-35.39553233180524,-82.5721843114541,77.8118934889438,-0.006453814359595245,0.00559274425221834,-0.004370876411227909,0.006277213742329483,17.0,4.0,1
2019-11-08 20:00:00,8807.25,8844.0,8802.33,8810.28,871.806208,2019-11-08 20:59:59.999,7689666.73998676,13490,464.390541,4096105.61452711,0.5326763410705146,0.06462610882134914,10.109850548462418,8849.335158383017,8962.390398915377,26.167878762555947,-115.18425843126897,-16.060950830453635,-99.12330760081534,73.47049198076147,-0.0014919924448042465,0.004694044224936134,0.001711506228171178,0.006712895146746464,20.0,4.0,1
2019-11-08 21:00:00,8810.97,8904.5,8810.24,8874.04,1966.367822,2019-11-08 21:59:59.999,17433118.74416275,20536,1073.813247,9520117.42443448,0.5460897167793464,0.09575223130112973,-8.329457657921012,8854.276126706414,8954.358544468523,36.243266241140155,-107.23370683351277,-6.48831938615794,-100.74538744735483,74.95545683927853,0.0003428989265674698,-0.0014919924448042465,0.004694044224936134,0.007207378112389122,21.0,4.0,0
2019-11-08 22:00:00,8874.99,8881.17,8802.04,8802.18,1363.139118,2019-11-08 22:59:59.999,12063380.7434702,17375,733.210153,6489394.68814922,0.537883583060669,0.07845404995683454,48.48124848003863,8843.856901365132,8940.52413133502,31.093275239621168,-105.51502729870481,-3.8157118810799773,-101.69931541762483,75.25363849361572,0.007237000413153671,0.0003428989265674698,-0.0014919924448042465,0.007297506952624761,22.0,4.0,0
2019-11-08 23:00:00,8802.17,8833.63,8768.9,8773.73,1158.281027,2019-11-08 23:59:59.999,10196373.53606582,15684,624.904808,5502218.34602531,0.5395105276122252,0.07385112388421321,31.160401843908403,8829.831521092106,8925.36102848638,29.317122832681953,-105.23554871959641,-2.8289866415772593,-102.40656207801915,74.501950029786,-0.008097777337041645,0.007237000413153671,0.0003428989265674698,0.00727695932104564,23.0,4.0,1
2019-11-09 05:00:00,8826.38,8837.26,8815.71,8826.99,990.558664,2019-11-09 05:59:59.999,8745054.86958603,10369,529.86798,4678257.54060938,0.534918323625909,0.09553078059600734,2.1102989261216862,8825.682914585172,8880.737872236057,37.84700779404638,-73.85432527525336,15.002051017080078,-88.85637629233344,62.828070731227314,-0.0011328040124575223,0.0017764808447295888,0.0015646591416174083,0.004157635725051908,5.0,5.0,1
2019-11-09 06:00:00,8827.2,8880.0,8827.1,8869.88,2207.776304,2019-11-09 06:59:59.999,19556892.81016879,16510,1298.380577,11499225.64212219,0.5880942623795821,0.13372357989097516,-13.289069864580597,8834.522331668139,8879.75079294187,44.5016488821446,-65.57546189181267,18.624731520416617,-84.20019341222928,62.1267799647111,5.8913699361173855e-05,-0.0011328040124575223,0.0017764808447295888,0.003885677952972356,6.0,5.0,0
2019-11-09 09:00:00,8816.03,8852.0,8816.03,8831.18,1067.896489,2019-11-09 09:59:59.999,9439277.94420676,12231,547.328725,4838089.80957635,0.512529754182945,0.08731064418281416,8.278973355272683,8829.512073814089,8865.859333540096,41.241603671194525,-55.01287860670163,16.50296012741154,-71.51583873411317,58.4398489732035,-0.0008737801360647612,-0.005203001618962144,0.004858960982169425,0.0040168229225487845,9.0,5.0,1
2019-11-09 10:00:00,8831.88,8864.34,8830.0,8849.34,951.613284,2019-11-09 10:59:59.999,8421690.37702557,11089,513.744995,4546827.32067419,0.5398674058442421,0.08581596933898458,1.0183780396546354,8833.477659051272,8864.357575945542,44.09731246992833,-49.69706023928302,17.455022795864124,-67.15208303514714,56.71843118940327,0.0017195968248711058,-0.0008737801360647612,-0.005203001618962144,0.004047457870638209,10.0,5.0,0
2019-11-09 11:00:00,8849.09,8855.45,8812.16,8817.7,1136.846622,2019-11-09 11:59:59.999,10040353.04478764,13026,572.993802,5061128.39328835,0.5040203233325875,0.08727518977429756,15.080347052253273,8830.32212724102,8860.115978132311,40.412114103577956,-47.489885618206245,15.729757933552719,-63.21964355175896,55.75925753301738,0.0020563503404980032,0.0017195968248711058,-0.0008737801360647612,0.0036376477932163038,11.0,5.0,1
2019-11-09 13:00:00,8845.22,8874.9,8833.2,8859.32,1240.928506,2019-11-09 13:59:59.999,10985154.81685844,13438,605.927451,5363723.28278451,0.4882855443083842,0.09234473180532818,-7.231727827445866,8838.238161434252,8858.674527382074,46.883611335300316,-38.013022494036704,16.955324151957768,-54.96834664599447,53.70976797489757,0.0029316034793651635,-0.0035754078835257275,0.0020563503404980032,0.0028255065417826203,13.0,5.0,0
2019-11-09 14:00:00,8859.21,8870.0,8775.0,8820.66,1872.239663,2019-11-09 14:59:59.999,16525872.95193139,18589,807.545793,7130148.52294655,0.431326079112127,0.10071761057614718,8.744579594596871,8834.722529147402,8855.218661256431,42.09777464868777,-36.63338627563644,14.667968296286425,-51.301354571922865,56.65907026240488,0.001783220539263164,0.0029316034793651635,-0.0035754078835257275,0.0029025461352156926,14.0,5.0,0
2019-11-09 15:00:00,8820.65,8834.15,8774.0,8800.75,1862.665497,2019-11-09 15:59:59.999,16394038.85922443,19273,936.228972,8241496.28817868,0.502628611260522,0.0966463704145696,2.113973086576152,8827.928023317922,8850.266964778573,39.84211634994721,-36.72326232930209,11.662473794096627,-48.385736123398715,56.908422386518794,-0.004363766067824626,0.001783220539263164,0.0029316034793651635,0.002963689724856284,15.0,5.0,0
2019-11-09 16:00:00,8800.75,8827.09,8724.88,8753.87,2627.414812,2019-11-09 16:59:59.999,23037706.77869665,27423,1209.904908,10609600.2422147,0.4604925352761542,0.09581062655435219,15.083801297167156,8813.11641865434,8841.503604344158,35.07638046629437,-40.11489442457605,6.616673359058133,-46.73156778363418,60.14424935891037,-0.002257200708337015,-0.004363766067824626,0.001783220539263164,0.0032353035399545903,16.0,5.0,1
2019-11-09 19:00:00,8766.71,8780.17,8756.0,8757.7,648.938001,2019-11-09 19:59:59.999,5690501.07571177,8151,295.176583,2588668.01608137,0.45486099218282644,0.07961452594773648,12.196276227879935,8789.726646351022,8822.705788387795,36.786626646305805,-41.95184746484483,2.1629863895705697,-44.1148338544154,54.63258230376322,-0.0009424522904896149,0.002411504854424207,-0.005326818737039329,0.0032711335824243053,19.0,5.0,1
2019-11-09 20:00:00,8757.7,8789.99,8756.61,8782.14,724.049133,2019-11-09 20:59:59.999,6353937.70401331,9748,387.357235,3399001.52732953,0.5349874992530376,0.07427668578169881,-7.2902741919097025,8788.209317080818,8819.01798944345,41.2232886819091,-40.08806134537008,3.2214180072362595,-43.30947935260634,53.11454071063722,-0.0010277515738513765,-0.0009424522904896149,0.002411504854424207,0.0030466839734502706,20.0,5.0,1
2019-11-09 23:00:00,8796.05,8831.0,8790.12,8809.41,745.084033,2019-11-09 23:59:59.999,6565079.70037287,9409,374.788548,3302696.56932873,0.5030151384280167,0.07918844011053247,2.749781703709232,8796.493170345379,8815.568820017617,46.27648655699805,-29.971909033343763,8.143693768120677,-38.11560280146444,50.290490503378216,-0.0015834279228150727,0.0031723475143872193,0.002790687052536489,0.0029261266098532445,23.0,5.0,0
2019-11-10 04:00:00,8773.33,8803.26,8772.46,8783.34,931.567034,2019-11-10 04:59:59.999,8185781.84673058,11794,517.927946,4551616.51348707,0.5559749616472581,0.07898652145158555,4.786898035870763,8783.505736458776,8800.882448676268,43.83454001756374,-25.800858011272794,5.254984293504656,-31.05584230477745,44.27072425267544,0.00019266636569681417,-0.0009737830274744175,0.0006461891932549868,0.0024965674264118055,4.0,6.0,1
2019-11-10 07:00:00,8843.65,8855.43,8832.58,8848.11,872.215713,2019-11-10 07:59:59.999,7715096.7764436,9344,394.509318,3489463.69802363,0.4523070521661193,0.09334500353167809,-3.0370478229124274,8815.504937066893,8812.954514407413,54.668002506200814,-8.767591661751794,13.336941129180083,-22.104532790931877,46.025732938457736,-0.0015444800081289012,0.00842617956267211,0.0011409578803032172,0.0029306052841536036,7.0,6.0,0
2019-11-10 09:00:00,8824.25,8848.35,8811.0,8822.95,754.927367,2019-11-10 09:59:59.999,6665501.89496291,10048,390.196069,3445305.39741383,0.5168657092808772,0.07513210260748408,6.7273625718644325,8818.157959722812,8814.675218518521,50.17530116871528,-5.881897498284161,10.593895843872438,-16.4757933421566,47.05254523775187,-0.0028627582613688363,0.0005020540115134864,-0.0015444800081289012,0.003024124172668418,9.0,6.0,1
2019-11-10 12:00:00,8829.75,8859.39,8829.52,8841.21,812.718143,2019-11-10 12:59:59.999,7188283.16693444,10538,405.854372,3589650.36968612,0.4993789981134948,0.07712261747959766,3.465867348104439,8828.300795378082,8820.756370036455,53.067653134341114,-0.10701575317762035,9.009534738451691,-9.116550491629312,44.611170512879305,-0.0019983746251635015,0.0027473804113136158,1.926830318788042e-05,0.0029601597626717816,12.0,6.0,0
